label,redshift,score
STAR,0.07050085,0.99997878074646
STAR,0.5502484,0.9997836947441101
STAR,0.0001732663,0.9999517202377319
QSO,1.631051,6.306605882855365e-06
QSO,0.1700825,7.166844966377539e-07
GALAXY,2.548315,7.896553597674938e-07
GALAXY,0.1422445,1.6331330243701814e-06
GALAXY,6.462293,2.276795385114383e-05
GALAXY,1.086824,6.431318411159737e-07
GALAXY,0.6791883,1.7694169400783721e-06
STAR,0.07201661,0.9999326467514038
STAR,0.869301,0.9965665340423584
GALAXY,0.416009,1.838915159169119e-05
STAR,0.07700107,0.9999759197235107
GALAXY,0.1068919,1.8637025505086058e-06
GALAXY,0.0,1.0927107041425188e-06
GALAXY,-0.0004077085,4.8245601647067815e-06
GALAXY,0.0004796334,6.337743911899452e-07
GALAXY,0.1416264,3.083402589254547e-06
GALAXY,0.0008490003,1.1318943506921642e-05
GALAXY,-0.0001161594,2.5023096895893104e-05
GALAXY,1.631948,1.1264105523878243e-06
GALAXY,0.4663969,3.0988437060841534e-07
GALAXY,0.1549525,2.4531575490982505e-06
GALAXY,0.1739477,6.33436648058705e-05
QSO,1.440405,1.9146686099702492e-05
GALAXY,0.7147919,4.091179107490461e-06
GALAXY,-0.0003288785,1.1647941846604226e-06
GALAXY,1.239744,1.1902751566594816e-06
GALAXY,1.986995,0.00015020080900285393
GALAXY,-0.0002660186,4.076323875779053e-06
STAR,1.402944,0.9998175501823425
GALAXY,0.0001953031,7.712674232607242e-06
GALAXY,1.217903,5.705680450773798e-06
GALAXY,0.5210912,4.155833266850095e-06
GALAXY,0.5841343,4.619426908902824e-05
QSO,0.5615581,7.451993724316708e-07
STAR,0.5459283,0.9996334314346313
QSO,0.3369741,1.1266624824202154e-06
GALAXY,0.748324,1.1176907719345763e-05
STAR,0.6671287,0.9994021654129028
GALAXY,0.2671395,3.1268987186194863e-06
GALAXY,0.09304526,4.340742088970728e-05
QSO,-0.0001040259,9.3034350356902e-06
QSO,0.8206948,1.8691009245230816e-05
STAR,0.3221844,0.9998891353607178
STAR,0.5352969,0.9999685287475586
GALAXY,0.1239335,1.880022182376706e-06
GALAXY,0.4987486,9.016504009196069e-06
GALAXY,2.351659,2.15162685890391e-06
QSO,0.4569935,9.697713494460913e-07
GALAXY,-0.0004950341,2.6797579266713e-06
GALAXY,0.2116481,1.7419140476704342e-06
STAR,0.7671342,0.9999678134918213
GALAXY,0.1221669,5.447469902719604e-06
STAR,0.4668822,0.9999876022338867
GALAXY,1.737894,8.444239028904121e-06
QSO,0.1045373,3.5596490306488704e-06
STAR,0.9701352,0.9994373917579651
QSO,2.650167,5.466297807288356e-05
GALAXY,0.8355952,7.52729818032094e-07
GALAXY,0.6265972,2.5613508114474826e-06
GALAXY,0.072749,2.215837776020635e-05
GALAXY,-0.0002043301,5.353317078515829e-07
GALAXY,0.02299061,7.318597636185586e-05
GALAXY,0.493997,9.157375302493165e-07
GALAXY,0.7270445,3.458071205386659e-06
GALAXY,0.8104857,1.9594634068198502e-05
GALAXY,0.2241096,1.5086384337337222e-06
STAR,0.5521736,0.9998892545700073
GALAXY,0.6702229,4.916713351121871e-06
STAR,0.03827372,0.999990701675415
GALAXY,0.7820473,1.3808930816594511e-06
GALAXY,0.423856,2.7102194508188404e-05
GALAXY,1.206142,0.0001319987786700949
GALAXY,0.6773596,3.175281790390727e-06
STAR,0.5664276,0.9999563694000244
STAR,1.023649,0.9998300075531006
STAR,-0.0003002477,0.9995009899139404
GALAXY,-0.0003708009,3.248775101383217e-05
GALAXY,8.198943e-05,6.592267141058983e-07
STAR,0.1687719,0.9998376369476318
QSO,0.5119956,3.768069655052386e-05
GALAXY,2.875792,2.2583158170164097e-06
QSO,0.7026512,3.657136460333277e-07
STAR,0.3685708,0.9998094439506531
GALAXY,1.255323,1.395354729538667e-06
STAR,-0.00017142,0.9991371035575867
STAR,0.4624787,0.9999771118164062
GALAXY,0.8546647,5.357408099371241e-06
GALAXY,0.001274595,2.8192848731123377e-06
GALAXY,0.1844613,1.8781211110763252e-05
STAR,0.3351261,0.9999744892120361
GALAXY,0.140184,9.549657988827676e-07
GALAXY,1.246153,7.679711302444048e-07
GALAXY,1.459796,7.109597390808631e-06
GALAXY,0.0003168886,3.209456554031931e-05
GALAXY,0.2444845,2.6698835426941514e-06
GALAXY,0.563198,6.872447784189717e-07
GALAXY,0.3368381,0.00025287375319749117
GALAXY,-0.0004052663,1.7614935131859966e-05
STAR,0.437638,0.9997356534004211
STAR,0.350828,0.999970555305481
QSO,0.5851412,6.29394271527417e-05
QSO,1.278499,9.052922109731298e-07
GALAXY,0.553766,8.858242836140562e-06
STAR,-0.0006839546,0.999964714050293
GALAXY,0.638159,1.3168863688406418e-06
STAR,7.97904e-05,0.9999833106994629
GALAXY,0.4933401,8.076556696323678e-06
STAR,0.539572,0.9998021721839905
GALAXY,0.0002401602,1.7457660987929557e-06
GALAXY,3.266979,8.843889190757181e-06
GALAXY,0.0001343124,1.6548032363061793e-05
STAR,0.0004384486,0.9999717473983765
GALAXY,8.298545e-05,1.8840853954316117e-05
GALAXY,0.1222092,5.429277734947391e-06
GALAXY,0.57279,5.294934817356989e-05
STAR,0.0006562622,0.9996428489685059
QSO,0.3011237,5.057674115960253e-06
GALAXY,0.5572022,1.0599895858831587e-06
QSO,0.06033897,1.5449143120349618e-06
STAR,0.4867457,0.9998279809951782
GALAXY,0.6049578,2.816663072735537e-05
GALAXY,-0.0007137862,6.197847142175306e-06
QSO,0.06197251,2.2444933165388647e-06
GALAXY,0.1987169,2.040308936557267e-05
GALAXY,0.01436821,9.812327334657311e-06
GALAXY,0.5115622,5.2745843277079985e-05
GALAXY,9.312031e-05,1.739065282890806e-06
GALAXY,0.316691,2.1719788492191583e-06
QSO,0.1155973,1.1291640475974418e-05
GALAXY,0.7093282,1.4308880963653792e-05
STAR,0.08585163,0.9992656111717224
GALAXY,0.5223386,4.189478204352781e-07
QSO,1.441408,0.0001683752198005095
GALAXY,-9.347217e-05,3.944404056710482e-07
STAR,-0.0005658538,0.9997473359107971
GALAXY,0.4981087,1.0659072131602443e-06
STAR,0.0001851573,0.9771847128868103
STAR,2.638355,0.9991328120231628
GALAXY,0.0001254306,2.7654029963741777e-06
QSO,0.2317959,8.004407391126733e-06
GALAXY,0.5638856,1.4063894013816025e-05
GALAXY,0.1341233,8.59982810652582e-06
QSO,1.671453,3.4058721212204546e-05
QSO,0.4523615,6.27373592578806e-05
STAR,0.6027279,0.999873161315918
QSO,0.525086,8.754144801059738e-06
GALAXY,1.278459,3.0887108550814446e-06
GALAXY,1.754125,1.978778982447693e-06
STAR,1.471959,0.9999643564224243
QSO,0.02937366,2.42747955780942e-06
GALAXY,0.5859388,7.02782358530385e-07
GALAXY,0.5881267,1.3178450899431482e-06
QSO,0.6812496,4.56318593933247e-06
GALAXY,-0.0001372794,2.2470119347417494e-06
GALAXY,0.5398406,6.370004939526552e-06
STAR,1.803096,0.9998997449874878
GALAXY,0.2241463,2.5493338853266323e-06
GALAXY,0.1470362,5.36068546352908e-05
QSO,-0.0004778592,1.6334928432115703e-06
STAR,0.1838637,0.9999867677688599
GALAXY,-0.0001071581,8.439311045549402e-07
GALAXY,3.08481,1.327272184425965e-05
GALAXY,0.6925034,1.4608605852117762e-05
GALAXY,8.330662e-05,7.76446995587321e-07
QSO,2.07914,1.4984891549829626e-06
GALAXY,1.953624,4.7910516514093615e-06
GALAXY,2.351812,2.6784218789543957e-06
QSO,0.6211031,2.315824303877889e-06
QSO,0.5753416,6.525184289785102e-06
GALAXY,3.141834,4.80406561109703e-06
STAR,0.09940553,0.9998594522476196
GALAXY,0.4132224,7.969021680764854e-06
GALAXY,0.0,3.4851454984163865e-05
GALAXY,-0.000591739,3.5656357795232907e-06
STAR,0.08806066,0.9999436140060425
GALAXY,0.3974715,1.619079966985737e-06
STAR,0.5568639,0.9999203681945801
STAR,-0.0004351131,0.9991583824157715
GALAXY,0.0002008686,4.604893911164254e-05
GALAXY,1.000358,9.72716748037783e-07
STAR,0.0002171108,0.9997863173484802
STAR,0.3973323,0.9983388185501099
GALAXY,-7.711375e-06,7.367387297563255e-06
GALAXY,0.472326,6.26485098109697e-06
STAR,-4.631756e-05,0.9999814033508301
GALAXY,2.23161,2.4313825633726083e-05
GALAXY,2.295346,3.4971617424162105e-06
STAR,5.277258e-05,0.9997749924659729
STAR,1.415831,0.9991986155509949
GALAXY,0.474975,3.751774784177542e-05
GALAXY,0.4440819,1.240823075931985e-05
GALAXY,1.117123,2.0961574591638055e-06
GALAXY,-0.0001685994,1.504679039499024e-05
STAR,0.7945201,0.9999295473098755
STAR,0.140591,0.9999520778656006
STAR,-0.0001946559,0.99997878074646
QSO,0.4473154,0.000445595127530396
GALAXY,0.3816123,1.805413376132492e-05
GALAXY,-0.001037485,5.843827693752246e-06
QSO,-2.255643e-05,6.004843271512073e-07
QSO,0.07089863,2.9258206268423237e-05
GALAXY,0.2143515,3.739827434401377e-06
QSO,-0.0003305789,8.491624043927004e-07
STAR,0.3787355,0.9997822642326355
GALAXY,1.669472,3.917315098078689e-06
GALAXY,0.7686582,1.120307388191577e-05
GALAXY,0.5083421,1.035050445352681e-06
QSO,0.08054812,8.570111276640091e-06
GALAXY,2.471867,1.4806086255703121e-05
GALAXY,0.000338838,0.958686113357544
GALAXY,-0.0001723185,8.474627065879758e-06
QSO,0.9662396,1.6895999578991905e-05
GALAXY,-0.0003317255,2.9580471618828597e-06
GALAXY,1.466152,8.213934961531777e-06
STAR,0.1751951,0.9999032020568848
GALAXY,2.131097,3.3235760383831803e-06
GALAXY,0.5314534,1.6465069165860768e-06
GALAXY,0.5131822,1.1470194749563234e-06
QSO,1.090842,7.094911893545941e-07
GALAXY,-0.0002373693,2.416026518403669e-06
GALAXY,1.368073,1.1905426617886405e-05
GALAXY,2.162126,1.5266066384356236e-06
GALAXY,0.149064,2.8009881134494208e-06
QSO,0.0495961,5.530004045795067e-07
QSO,0.7231771,1.827054984460119e-05
STAR,-0.000222885,0.9999217987060547
QSO,0.2599621,3.0161950235196855e-06
GALAXY,0.7293876,1.453799723094562e-05
GALAXY,0.3534774,7.0151609179447405e-06
GALAXY,0.5208024,7.922453164610488e-07
QSO,0.7628106,8.354189731107908e-07
GALAXY,0.1278042,1.9704359146999195e-05
GALAXY,0.6192109,2.0296242837503087e-06
GALAXY,0.000103251,5.4276370065053925e-06
GALAXY,0.4115652,4.3857093601218367e-07
GALAXY,0.07429379,1.4952752280805726e-06
GALAXY,0.07562229,7.594790076836944e-07
GALAXY,0.5498455,2.49078266278957e-06
GALAXY,0.1228651,1.7534281369080418e-06
GALAXY,0.1019621,1.1173318625878892e-06
GALAXY,0.1647644,1.7944634237210266e-05
STAR,0.0006240333,0.9996492862701416
GALAXY,0.7409632,2.630940116432612e-06
GALAXY,0.0002045661,1.0912950756392092e-06
STAR,0.1373627,0.9999513626098633
STAR,0.5189484,0.9988386034965515
QSO,8.797619e-05,8.798369526630268e-05
QSO,0.7530666,5.077722744317725e-05
GALAXY,0.5542076,9.641015822126064e-06
STAR,0.1503486,0.9998295307159424
QSO,1.037546,1.4750240779903834e-06
QSO,0.1930603,6.732402107445523e-05
GALAXY,0.4680713,3.1285301247407915e-06
GALAXY,0.157527,2.1738312625529943e-06
GALAXY,0.143739,6.289923476288095e-06
QSO,0.4862812,1.762517604220193e-05
QSO,0.4972711,1.3854352800990455e-05
QSO,0.2297439,1.3147156323611853e-06
GALAXY,2.740585,4.719154276244808e-06
GALAXY,1.356984,1.7087556898331968e-06
STAR,0.4890346,0.9999176263809204
GALAXY,-0.001257838,7.38675396405597e-07
GALAXY,0.9533272,8.5269730334403e-06
GALAXY,-0.0001975215,2.6312159207009245e-06
STAR,-0.0002379009,0.9996612071990967
GALAXY,0.818131,1.65974888659548e-05
GALAXY,-4.260959e-06,1.7999831470660865e-05
GALAXY,0.2841683,2.0555060018523363e-06
GALAXY,-4.652347e-06,1.7484069758211263e-05
GALAXY,2.567244,1.3243118701211642e-05
GALAXY,-4.466323e-05,5.426244115369627e-06
GALAXY,0.04656853,1.9162422177032568e-05
GALAXY,0.5318264,1.221836328113568e-06
GALAXY,-0.0009352969,2.2711794827046106e-06
QSO,0.2297015,7.283282320713624e-05
GALAXY,0.6704752,2.3893702746136114e-05
STAR,3.158838,0.9999867677688599
GALAXY,-0.0003351042,1.0474074088051566e-06
GALAXY,0.5638949,4.729314605356194e-05
STAR,0.1367885,0.9999223947525024
GALAXY,7.136936e-05,1.9378661818336695e-05
STAR,0.7935092,0.999930739402771
GALAXY,0.3990492,7.499460934923263e-06
QSO,1.120984,1.3185134548621136e-06
GALAXY,0.4020377,5.4014431952964514e-05
QSO,0.09015306,1.831585677791736e-06
GALAXY,-0.0001337407,3.2748437206464587e-06
QSO,0.1838129,1.2891371170553612e-06
QSO,-0.0007608248,7.540466322097927e-05
QSO,1.506878,1.1294675914541585e-06
GALAXY,0.1414302,1.2564075859700097e-06
GALAXY,2.233422e-05,1.5168753634497989e-05
GALAXY,0.3060781,2.9116286896169186e-05
GALAXY,0.0001498723,1.0920275599346496e-05
GALAXY,0.4070571,4.794518190465169e-06
STAR,0.2627863,0.9999722242355347
GALAXY,0.3209286,1.9831970803352306e-06
GALAXY,0.5224986,3.2310399546986446e-06
QSO,0.7010385,8.135382813634351e-05
STAR,0.6533759,0.9999380111694336
GALAXY,0.2085755,1.7260996173718013e-05
GALAXY,0.0874243,7.762241875752807e-05
GALAXY,0.1839986,6.0530273913173005e-06
QSO,1.160932,5.311062523105647e-07
QSO,0.6319301,2.6507439542911015e-05
QSO,0.4851547,0.00010209815081907436
QSO,-4.031237e-05,4.605987669492606e-06
QSO,4.173039e-05,3.842406840703916e-06
STAR,0.5879116,0.9993690848350525
QSO,0.661005,4.85400005345582e-06
GALAXY,0.06077366,1.9654024072224274e-05
GALAXY,0.2681938,3.1974766443454428e-06
GALAXY,1.885392,8.078010296230786e-07
STAR,7.191366e-05,0.9996141195297241
GALAXY,0.6839107,1.879274464045011e-06
GALAXY,0.3608823,1.1349356100254226e-05
GALAXY,0.3463647,3.0127671379887033e-06
STAR,0.6348796,0.9998082518577576
GALAXY,0.06911991,4.01353236156865e-06
GALAXY,1.643336,6.889685664646095e-06
STAR,0.0768839,0.9998252987861633
GALAXY,0.1303591,5.760188287240453e-06
GALAXY,0.5320116,4.592957338900305e-06
GALAXY,1.369885,2.126027084159432e-06
GALAXY,-0.001020227,3.005555299750995e-06
GALAXY,0.7575512,5.009925985177688e-07
GALAXY,1.132509,2.2312899545795517e-06
QSO,1.934971,7.324804869313084e-07
GALAXY,0.2124854,1.3056602256256156e-05
QSO,0.003578971,1.124474920288776e-06
QSO,0.4379344,2.3498819246015046e-06
STAR,0.8887372,0.998284637928009
GALAXY,0.7872262,1.2649281416088343e-05
GALAXY,1.376202,2.0608842532965355e-05
STAR,0.03142069,0.9998737573623657
GALAXY,1.415619,5.863135811523534e-06
STAR,0.23429,0.9987107515335083
GALAXY,-0.0008021963,2.1577154257101938e-05
GALAXY,0.4036844,1.0837244190042838e-05
STAR,1.582253,0.9999827146530151
GALAXY,0.7188233,1.130346572608687e-05
GALAXY,1.522918,1.2407640497258399e-06
GALAXY,0.5312188,4.266476480552228e-06
GALAXY,-0.0005496391,2.128139612977975e-06
QSO,-0.000458382,6.480316187662538e-06
QSO,0.4793732,4.382749011710985e-06
STAR,-0.0001476385,0.9998769760131836
QSO,-0.000482645,1.6926349417190067e-05
STAR,1.419633,0.999915361404419
GALAXY,0.8230767,5.644405973725952e-06
STAR,0.1538788,0.9999445676803589
GALAXY,0.7473696,9.601779993317905e-07
STAR,0.4350411,0.9996223449707031
GALAXY,0.0001641299,1.2123529813834466e-05
GALAXY,-0.0005363123,8.619498657935765e-06
GALAXY,-0.0001755609,5.155843041393382e-07
GALAXY,1.451638,2.502724555597524e-06
GALAXY,0.7456731,5.5672385315119755e-06
GALAXY,0.5265647,1.123325819207821e-05
GALAXY,0.1122994,1.985077915378497e-06
GALAXY,-1.559448e-05,2.474916300343466e-06
QSO,0.1763487,7.2750981416902505e-06
STAR,0.9131764,0.9998403787612915
STAR,0.3045199,0.9998986721038818
GALAXY,0.6018662,1.1870081834786106e-05
GALAXY,2.221652,1.7429723584427848e-06
QSO,0.3396807,3.6717754028359195e-06
GALAXY,-0.0002028861,5.23200196766993e-06
GALAXY,0.0005828959,2.673339849934564e-06
STAR,2.034833,0.9997697472572327
GALAXY,0.4669655,4.457605427887756e-06
STAR,0.0001225384,0.9999513626098633
GALAXY,0.527197,1.9003324496225105e-06
STAR,0.1091353,0.9999492168426514
GALAXY,0.4301613,1.5248090221575694e-06
GALAXY,2.423612,9.719401532493066e-06
STAR,-0.0007727133,0.9999517202377319
QSO,0.6890393,2.9606396765302634e-06
QSO,1.078859,8.219996061598067e-07
GALAXY,3.804615,1.780564707587473e-05
GALAXY,-0.0002233607,1.7763199139153585e-05
STAR,0.5000193,0.999943733215332
GALAXY,0.07147678,1.0329115866625216e-05
GALAXY,0.09866749,4.780944777849072e-07
STAR,0.4231603,0.9998393058776855
STAR,1.046296,0.9998055100440979
GALAXY,0.4911976,1.8403765352559276e-05
GALAXY,0.2837772,5.960401267657289e-06
STAR,0.4023417,0.9999549388885498
QSO,1.072214,5.458059604279697e-06
GALAXY,0.3726903,1.9165156572853448e-06
QSO,0.6936613,1.3181797839934006e-06
GALAXY,0.1108896,3.576220115064643e-05
STAR,0.7519042,0.9999041557312012
GALAXY,-0.0001056688,1.0068631127069239e-05
STAR,0.03603188,0.999846339225769
GALAXY,-8.119846e-05,7.581169484183192e-06
GALAXY,0.0009231135,8.228010415223252e-07
GALAXY,0.5718668,2.2712927602697164e-05
GALAXY,0.5161363,9.053064786712639e-06
STAR,-6.580871e-05,0.9999505281448364
GALAXY,0.459172,5.910511845286237e-06
QSO,1.358676,7.5587549872579984e-06
GALAXY,0.1955526,1.0878236622602344e-07
STAR,0.2448928,0.9995647072792053
QSO,0.5607449,4.144706508668605e-06
GALAXY,0.3163892,1.5336841897806153e-05
GALAXY,0.907761,4.636960875359364e-05
QSO,-0.0001291271,1.21039761324937e-06
QSO,0.2811366,1.09688960492349e-06
GALAXY,2.033264,1.5363824786618352e-05
QSO,0.6029382,7.417756478389492e-06
GALAXY,0.752391,7.573411039629718e-06
STAR,0.4726084,0.9999303817749023
GALAXY,0.3522235,1.399825396219967e-05
GALAXY,0.767794,6.195916739670793e-07
GALAXY,0.6662856,3.369730256963521e-05
GALAXY,0.2638723,5.448556521514547e-07
GALAXY,2.445435,7.957700631777698e-07
GALAXY,0.295478,1.3004341781197581e-06
GALAXY,0.6498192,1.264275738321885e-06
GALAXY,1.557009,7.420994165840966e-07
GALAXY,-0.0009449723,4.9709644372342154e-05
GALAXY,0.242113,1.039847938955063e-05
GALAXY,0.4178156,1.3009823305765167e-05
GALAXY,0.6173767,4.885550424660323e-06
GALAXY,0.08333499,2.6878212793235434e-06
GALAXY,0.0003677907,5.641206371365115e-06
GALAXY,0.1564658,3.912044121534564e-06
GALAXY,0.1314469,1.4271685131461709e-06
QSO,0.6248184,3.3590913517400622e-06
QSO,1.373784,9.57811607804615e-07
QSO,0.1292433,2.000467611651402e-05
STAR,0.0302365,0.9999821186065674
GALAXY,3.999197e-05,9.24027608562028e-06
GALAXY,0.6503405,1.3010176189709455e-06
GALAXY,0.4733411,6.321950536403165e-07
GALAXY,0.4651017,1.7511964642835665e-06
GALAXY,0.3591143,2.9432246719807154e-06
GALAXY,0.2964388,4.62702746517607e-06
GALAXY,-0.0003531402,1.8095472114509903e-05
GALAXY,0.3089646,1.8324022903470905e-06
QSO,0.0001550342,1.0167406117034261e-06
GALAXY,0.4175623,2.813468199747149e-06
GALAXY,0.02142312,1.8635347487361287e-06
STAR,0.9818638,0.9998527765274048
QSO,7.007396,5.8351492043584585e-05
STAR,5.33436e-05,0.999895453453064
QSO,0.711619,1.0966989520966308e-06
GALAXY,0.4261329,4.0950071706902236e-06
GALAXY,0.4794184,6.295120329014026e-06
GALAXY,0.06820526,8.713335773791187e-06
GALAXY,-1.075765e-05,2.9697437184950104e-06
GALAXY,0.632036,1.182829055323964e-05
GALAXY,0.5518255,3.1019844755064696e-06
GALAXY,-7.45869e-05,1.1239548030061997e-06
QSO,0.3730202,3.950913651351584e-06
GALAXY,0.5745387,1.2563591553771403e-06
STAR,-0.0002891169,0.9999920129776001
GALAXY,0.7802703,8.666543180879671e-06
GALAXY,0.1205255,3.608491169870831e-06
QSO,0.4997742,2.488264271960361e-06
GALAXY,1.050024,5.001184490538435e-06
STAR,-0.0001943274,0.9997691512107849
GALAXY,4.524383e-05,4.5118719071979285e-07
QSO,0.624731,1.4490154171653558e-05
QSO,1.640633,2.4152819605660625e-05
GALAXY,-0.0005005255,1.4067052688915282e-05
GALAXY,0.5731886,1.5951840168781928e-06
GALAXY,1.481352,5.220683760853717e-06
QSO,0.3454328,8.360043466382194e-06
QSO,1.682568,1.376692125631962e-06
QSO,0.0001864545,5.471824351843679e-06
QSO,0.0004008649,2.2268375232670223e-06
GALAXY,0.2132768,5.4622792049485724e-06
GALAXY,-1.099823e-05,4.653788437281037e-06
GALAXY,0.1570935,2.87889292849286e-06
QSO,-0.000114809,2.3240918380906805e-06
STAR,0.2305333,0.9995658993721008
GALAXY,0.1732017,2.6431614514876856e-06
GALAXY,0.8432403,1.3859896625945112e-06
STAR,0.5842706,0.998641312122345
STAR,-0.0003750748,0.9999556541442871
STAR,0.7295555,0.9953438639640808
GALAXY,1.180272,1.287296186092135e-06
GALAXY,0.1579784,2.0520999441941967e-06
GALAXY,0.4644961,7.329329605454404e-07
QSO,0.5662219,2.424347258056514e-06
STAR,0.3093552,0.9999516010284424
GALAXY,5.328618e-05,1.8645068848854862e-06
STAR,0.8175507,0.9998581409454346
QSO,0.3430216,9.098370355786756e-06
GALAXY,0.6300033,3.891283540724544e-06
GALAXY,2.247308,3.02701619148138e-06
STAR,-0.0001514092,0.9999599456787109
QSO,0.517454,1.2718129482891527e-06
STAR,1.417109,0.9998928308486938
QSO,0.2530123,9.763019988895394e-06
GALAXY,0.4524286,4.9959337047766894e-05
QSO,0.5462078,7.216900121420622e-05
GALAXY,0.7516561,8.122041617752984e-05
STAR,0.03084458,0.9693901538848877
GALAXY,0.2879438,1.6578742361161858e-06
STAR,0.4823306,0.9995806813240051
GALAXY,0.4911551,4.5963756178935e-07
GALAXY,2.341379,3.2266389098367654e-06
GALAXY,-0.000185209,1.2270661500224378e-06
QSO,0.1203307,2.551902298364439e-06
QSO,0.08728546,1.2715734101220733e-06
GALAXY,0.5043948,1.4137031030259095e-05
GALAXY,0.6189184,1.487630129304307e-06
GALAXY,0.3923455,1.437430182704702e-05
QSO,0.7321959,2.5828292564256117e-05
GALAXY,0.1236634,2.727947048697388e-06
GALAXY,0.5946919,1.1573241636142484e-06
QSO,0.0002138151,1.662564841353742e-06
STAR,0.7072669,0.9998323917388916
STAR,3.985535,0.9999626874923706
GALAXY,0.0002063098,2.428375182716991e-06
QSO,0.3356697,3.1054321425472153e-06
GALAXY,-0.0001334754,4.491112576943124e-06
STAR,0.5145527,0.9998729228973389
QSO,0.4516494,8.393430471187457e-05
GALAXY,0.540193,8.275802088064665e-07
GALAXY,0.05155051,6.6847983362094965e-06
STAR,0.02077551,0.9999573230743408
STAR,0.325152,0.9999606609344482
GALAXY,-0.0001502106,3.856404418911552e-06
STAR,1.459931,0.9999536275863647
GALAXY,0.5120776,7.598318461532472e-06
GALAXY,0.0007706971,9.47334774537012e-05
QSO,0.2733494,6.008583000038925e-07
GALAXY,2.352208,4.5330489228945225e-05
GALAXY,0.0004614203,5.3362673497758806e-06
GALAXY,0.0002961311,1.2937643987243064e-06
STAR,0.9077991,0.9999619722366333
QSO,2.146735e-05,9.142198109657329e-07
GALAXY,0.05420341,8.251351391663775e-05
GALAXY,1.965572,1.016893202177016e-05
QSO,0.5285125,6.684112304355949e-05
GALAXY,-0.0001307898,1.0374732255513663e-06
GALAXY,0.2371296,1.0496371942281257e-05
QSO,0.1701716,8.703788626007736e-05
QSO,0.494276,6.255026505641581e-07
GALAXY,-0.0006301554,8.794954169388802e-07
QSO,0.0696701,5.4176260164240375e-05
GALAXY,0.3714594,1.3325471627467778e-05
GALAXY,0.00013611,4.619882020051591e-06
